Engagements,NBA_Follower_Count,Created,Type,Description,Len_Desc,Tagged_Count,DayOfWeek,playOffDate,month,hour,timeOfDay,propOfSpecialTexts,shoutouts,teamTagged,otherTagged,top3Tagged,bottom3Tagged,hashtags,hasHashtag,monthDateYear,postsInThatDay
656292,32949336,2018-12-12 02:08:49,Video,@rudygay goes the length of the floor filling the SWAT!,55,1,Wednesday,0,12,2,Night,0.1,['@rudygay '],0,1,0,0,[],False,2018-12-12,10
605676,32928341,2018-12-11 22:03:05,Video,"The @trailblazers move the ball to find the open shooter! #NBABreakdown
...
??: BLAZERS/ROCKETS
?: 8:00pm/et
??: @nbatv",119,2,Tuesday,0,12,22,Evening,0.2857142857142857,['@trailblazers '],1,0,0,0,[],False,2018-12-11,27
611263,32928341,2018-12-11 20:26:52,Video,The @orlandomagic have arrived in Mexico City for #NBAenMexico!,63,1,Tuesday,0,12,20,Evening,0.2222222222222222,['@orlandomagic '],1,0,0,0,[],False,2018-12-11,27
567538,32928341,2018-12-11 17:35:06,Video,"?@joelembiid (26.3 PPG, 13.1 RPG) prepares for todays @sixers practice! Follow along on our IG story for #SixersAllAccess.",123,2,Tuesday,0,12,17,Afternoon,0.1111111111111111,"['@joelembiid ', '@sixers ']",1,1,0,0,[],False,2018-12-11,27
744254,32928341,2018-12-11 08:50:24,Video,One final possession. #OneLastDance,35,0,Tuesday,0,12,8,Morning,0.25,[],0,0,0,0,[],False,2018-12-11,27
614319,32897843,2018-12-11 08:10:17,Video,We brought the best out of each other. D-Wade & LeBron reflect on their relationship. ??: @3dtv (repost @nbatv),113,2,Tuesday,0,12,8,Morning,0.15789473684210525,['@3dtv '],0,1,0,0,[],False,2018-12-11,27
442311,32897843,2018-12-11 06:29:59,Album,Swipe through to recap an exciting night around the Association!,64,0,Tuesday,0,12,6,Morning,0.0,[],0,0,0,0,[],False,2018-12-11,27
835285,32897843,2018-12-11 06:22:24,Video,@dwyanewade (15p/10a/5r) and @kingjames (28p/12a/9r) meet for the final time! #OneLastDance,91,2,Tuesday,0,12,6,Morning,0.2727272727272727,"['@dwyanewade ', '@kingjames ']",0,1,1,0,[],False,2018-12-11,27
447648,32897843,2018-12-11 06:13:10,Photo,?? x ?? #OneLastDance #ThisIsWhyWePlay,38,0,Tuesday,0,12,6,Morning,0.8,[],0,0,0,0,['#OneLastDance '],True,2018-12-11,27
750338,32897843,2018-12-11 05:56:49,Video,What a moment between brothers! #OneLastDance #ThisIsWhyWePlay,62,0,Tuesday,0,12,5,Night,0.2857142857142857,[],0,0,0,0,['#OneLastDance '],True,2018-12-11,27
908260,32897843,2018-12-11 05:42:03,Video,@kingjames drives and dunks it on the way down!,47,1,Tuesday,0,12,5,Night,0.1111111111111111,['@kingjames '],0,1,1,0,[],False,2018-12-11,27
619330,32897843,2018-12-11 05:26:01,Video,@dwyanewade crosses into the lane for the @miamiheat! #OneLastDance,67,2,Tuesday,0,12,5,Night,0.3333333333333333,['@dwyanewade '],0,1,0,0,[],False,2018-12-11,27
614319,32897843,2018-12-11 05:16:52,Video,@zo punches it home in transition for the @lakers!,50,2,Tuesday,0,12,5,Night,0.2222222222222222,['@zo '],0,1,0,0,[],False,2018-12-11,27
618959,32897843,2018-12-11 04:53:44,Video,AIRPLANE MODE! #PhantomCam,26,0,Tuesday,0,12,4,Night,0.3333333333333333,[],0,0,0,0,[],False,2018-12-11,27
593228,32897843,2018-12-11 04:52:05,Video,@kuz & @therea1djones trade DUNKS late in the 2nd! (??: @nbatv),63,3,Tuesday,0,12,4,Night,0.36363636363636365,"['@kuz ', '@therea1djones ']",0,1,0,0,[],False,2018-12-11,27
426366,32897843,2018-12-11 04:27:24,Photo,#OneLastDance in Los Angeles!,29,0,Tuesday,0,12,4,Night,0.25,[],0,0,0,0,['#OneLastDance '],True,2018-12-11,27
877078,32897843,2018-12-11 04:12:15,Video,@kingjames tosses a pair of sick dimes in the opening frame! (??: @nbatv),73,2,Tuesday,0,12,4,Night,0.23076923076923078,['@kingjames '],0,1,1,0,[],False,2018-12-11,27
352143,32897843,2018-12-11 04:05:40,Photo,@russwest44 notches his sixth triple-double of the season for the @okcthunder with 12p/11r/10a! #TripleDoubleAlert,114,2,Tuesday,0,12,4,Night,0.21428571428571427,"['@russwest44 ', '@okcthunder ']",1,1,0,1,[],False,2018-12-11,27
608507,32897843,2018-12-11 03:55:55,Video,The @lakers salute @dwyanewade! #OneLastDance #ThisIsWhyWePlay,62,2,Tuesday,0,12,3,Night,0.6666666666666666,['@lakers '],1,0,0,0,['#OneLastDance '],True,2018-12-11,27
324236,32897843,2018-12-11 03:26:51,Photo,@jessicaalba & @gabunion courtside for @miamiheat/@lakers! #NBACelebRow #OneLastDance,85,4,Tuesday,0,12,3,Night,0.625,"['@jessicaalba ', '@gabunion ']",0,1,0,0,['#NBACelebRow '],True,2018-12-11,27
564623,32897843,2018-12-11 03:13:48,Video,@lukadoncics having fun! #PhantomCam,37,1,Tuesday,0,12,3,Night,0.5,[],0,0,0,0,[],False,2018-12-11,27
426366,32897843,2018-12-11 02:38:04,Photo,A whoooooole lotta buckets & memories! #Brotherhood #OneLastDance #ThisIsWhyWePlay,82,0,Tuesday,0,12,2,Night,0.3333333333333333,[],0,0,0,0,"['#Brotherhood ', '#OneLastDance ']",True,2018-12-11,27
656316,32897843,2018-12-11 02:01:25,Video,@lukadoncic threads the needle!,31,1,Tuesday,0,12,2,Night,0.25,['@lukadoncic '],0,1,0,0,[],False,2018-12-11,27
426366,32897843,2018-12-11 01:58:54,Photo,The #Brotherhood! #OneLastDance,31,0,Tuesday,0,12,1,Night,0.6666666666666666,[],0,0,0,0,[],False,2018-12-11,27
598700,32897843,2018-12-11 01:47:50,Video,@spidadmitchell pulls up to beat the buzzer for the @utahjazz!,62,2,Tuesday,0,12,1,Night,0.2,['@spidadmitchell '],0,1,0,0,[],False,2018-12-11,27
598700,32897843,2018-12-11 01:31:43,Video,@zachlavine8 punishes the rim for the @chicagobulls!,52,2,Tuesday,0,12,1,Night,0.2857142857142857,['@zachlavine8 '],0,1,0,0,[],False,2018-12-11,27
598700,32897843,2018-12-11 01:23:07,Video,@collinyoungbull goes behind his back to set up @realtristan13!,63,2,Tuesday,0,12,1,Night,0.2222222222222222,['@collinyoungbull '],0,1,0,0,[],False,2018-12-11,27
603584,32897843,2018-12-11 00:30:09,Video,@bensimmons or @nikstauskas11... who had your favorite assist of the week? #StateFarmAssists,92,2,Tuesday,0,12,0,Night,0.25,['@bensimmons '],0,1,0,0,[],False,2018-12-11,27
561073,32897843,2018-12-10 23:51:26,Video,?? @dwyanewade & @kingjames as teammates! ???? (repost @nbahistory) ??:@miamiheat/@lakers ?:10:30pm/et ??:@nbatv,112,6,Monday,0,12,23,Evening,0.5833333333333334,"['@dwyanewade ', '@kingjames ', '@lakers ']",1,1,1,0,[],False,2018-12-10,9
575524,32897843,2018-12-10 22:25:39,Video,"15-15 against each other, @dwyanewade & @kingjames face each other for the final time as the @miamiheat visit @lakers 10:30pm/et on @nbatv! #OneLastDance #ThisIsWhyWePlay",170,5,Monday,0,12,22,Evening,0.2916666666666667,"['@dwyanewade ', '@kingjames ', '@miamiheat ', '@lakers ']",1,1,1,0,['#OneLastDance '],True,2018-12-10,9
680478,32897843,2018-12-10 20:11:47,Video,"Guys like @kingjames, @dwyanewade, @chrisbosh, Walton... we really did our thing.",83,3,Monday,0,12,20,Evening,0.2727272727272727,[],0,0,0,0,[],False,2018-12-10,9
739145,32897843,2018-12-10 19:11:49,Video,@kingjames & @caldwellpope get ???? at @lakers shootaround!,59,3,Monday,0,12,19,Evening,0.5,"['@kingjames ', '@caldwellpope ', '@lakers ']",1,1,1,0,[],False,2018-12-10,9
369918,32897843,2018-12-10 18:46:48,Album,Checking in with the NBA stat leaders ahead of Week 9!,54,0,Monday,0,12,18,Evening,0.0,[],0,0,0,0,[],False,2018-12-10,9
436931,32867224,2018-12-10 06:24:09,Photo,"November 12, 2003: @kingjames (18p/7a) & @dwyanewade (14p/7r/5a/W) match up for the first time! #ThisIsWhyWePlay",112,2,Monday,0,12,6,Morning,0.2,"['@kingjames ', '@dwyanewade ']",0,1,1,0,[],False,2018-12-10,9
290534,32867224,2018-12-10 03:04:48,Album,"The @bucks, @spurs, @pelicansnba & @hornets are victorious on Sunday!",69,4,Monday,0,12,3,Night,0.4,"['@pelicansnba ', '@hornets ']",1,0,0,0,[],False,2018-12-10,9
641052,32867224,2018-12-10 01:21:16,Video,@mkg14s SWAT sets up @ahmad_monks SLAM!,41,2,Monday,0,12,1,Night,0.3333333333333333,[],0,0,0,0,[],False,2018-12-10,9
641052,32867224,2018-12-10 01:20:35,Video,@demar_derozan goes the length of the floor to beat the buzzer for the @spurs!,78,2,Monday,0,12,1,Night,0.14285714285714285,['@demar_derozan '],0,1,0,0,[],False,2018-12-10,9
705193,32867224,2018-12-09 23:34:20,Video,Swarming on defense! (??: @nbatv),33,1,Sunday,0,12,23,Evening,0.4,[],0,0,0,0,[],False,2018-12-09,20
277365,32867224,2018-12-09 19:04:43,Photo,The Easts top two meet up in Toronto as the @raptors host the @bucks (6:00pm/et @nbatv)! Who ya got?,101,3,Sunday,0,12,19,Evening,0.15789473684210525,"['@raptors ', '@bucks ']",1,0,0,0,[],False,2018-12-09,20
310594,32867224,2018-12-09 16:39:16,Album,"The @raptors & @warriors hold down the top spots in the East & West!
...
?? Mark your calendar for @raptors/@warriors: 10:30pm/et Wednesday 12/12 on ESPN",153,4,Sunday,0,12,16,Afternoon,0.16666666666666666,"['@raptors ', '@warriors ']",1,0,0,0,[],False,2018-12-09,20
663153,32834761,2018-12-09 08:12:07,Video,@lukadoncic goes on 11-0 run to spark the @dallasmavs comeback! #NBARooks,73,2,Sunday,0,12,8,Morning,0.2727272727272727,"['@lukadoncic ', '@dallasmavs ']",1,1,0,0,[],False,2018-12-09,20
674016,32834761,2018-12-09 06:51:53,Video,@trezz24 got his @dwyanewade #NBAKicks signed by the man himself following tonights action! #OneLastDance #ThisIsWhyWePlay,123,2,Sunday,0,12,6,Morning,0.3333333333333333,"['@trezz24 ', '@dwyanewade ']",0,1,0,0,"['#NBAKicks ', '#OneLastDance ']",True,2018-12-09,20
435487,32834761,2018-12-09 06:25:19,Album,Swipe through to recap Saturdays NBA action!,45,0,Sunday,0,12,6,Morning,0.0,[],0,0,0,0,[],False,2018-12-09,20
657788,32834761,2018-12-09 06:14:24,Video,LA shows love for @dwyanewade following his 25/6/6 night in the @miamiheat W!,77,2,Sunday,0,12,6,Morning,0.15384615384615385,"['@dwyanewade ', '@miamiheat ']",1,1,0,0,[],False,2018-12-09,20
783258,32834761,2018-12-09 05:51:31,Video,?? @bam1of1 rises UP!!,22,1,Sunday,0,12,5,Night,0.5,['@bam1of1 '],0,1,0,0,[],False,2018-12-09,20
600043,32834761,2018-12-09 05:35:49,Video,@damianlillard & @3jmccollum bury late triples to secure the @trailblazers W!,77,3,Sunday,0,12,5,Night,0.2727272727272727,"['@damianlillard ', '@3jmccollum ', '@trailblazers ']",1,1,0,0,[],False,2018-12-09,20
721090,32834761,2018-12-09 05:11:44,Video,@callme_nonstop gets creative and uses the glass!,49,1,Sunday,0,12,5,Night,0.14285714285714285,['@callme_nonstop '],0,1,0,0,[],False,2018-12-09,20
864598,32834761,2018-12-09 03:04:25,Video,"@kingjames with the steal, save and finish for the @lakers!",59,2,Sunday,0,12,3,Night,0.2,['@kingjames '],0,1,1,0,[],False,2018-12-09,20
646293,32834761,2018-12-09 02:53:48,Video,@dwyanewade gets loose for tonights @miamiheat action in LA on NBA League Pass! #OneLastDance,94,2,Sunday,0,12,2,Night,0.21428571428571427,"['@dwyanewade ', '@miamiheat ']",1,1,0,0,[],False,2018-12-09,20
702756,32834761,2018-12-09 02:43:46,Video,@larrydn7 reaches way back for the oop!!,40,1,Sunday,0,12,2,Night,0.14285714285714285,['@larrydn7 '],0,1,0,0,[],False,2018-12-09,20
641064,32834761,2018-12-09 02:32:37,Video,@23.savage23 hangs for the @nyknicks tap in!,44,2,Sunday,0,12,2,Night,0.2857142857142857,['@nyknicks '],1,0,0,0,[],False,2018-12-09,20
702756,32834761,2018-12-09 02:10:42,Video,Great hustle by @jmglitxh27!,28,1,Sunday,0,12,2,Night,0.25,[],0,0,0,0,[],False,2018-12-09,20
702756,32834761,2018-12-09 01:43:58,Video,@kuz goes OVER the backboard!,29,1,Sunday,0,12,1,Night,0.2,['@kuz '],0,1,0,0,[],False,2018-12-09,20
947802,32834761,2018-12-09 01:33:10,Video,@kingjames steps through in transition for the SLAM!,52,1,Sunday,0,12,1,Night,0.125,['@kingjames '],0,1,1,0,[],False,2018-12-09,20
641064,32834761,2018-12-09 01:22:40,Video,@lukadoncic caps off his 11-0 run with the clutch stepback for the @dallasmavs!,79,2,Sunday,0,12,1,Night,0.15384615384615385,['@lukadoncic '],0,1,0,0,[],False,2018-12-09,20
763345,32834761,2018-12-09 00:19:46,Video,?????? @jmglitxh27 looks ready!,31,1,Sunday,0,12,0,Night,0.5,['@jmglitxh27 '],0,1,0,0,[],False,2018-12-09,20
646293,32834761,2018-12-09 00:15:52,Video,@mac11 makes a @memgrizz fans day! #ThisIsWhyWePlay,52,2,Sunday,0,12,0,Night,0.42857142857142855,"['@mac11 ', '@memgrizz ']",1,1,0,0,[],False,2018-12-09,20
468956,32806753,2018-12-08 05:10:15,Album,Swipe through to recap a 10-game Friday night around the Association!,69,0,Saturday,0,12,5,Night,0.0,[],0,0,0,0,[],False,2018-12-08,15
788716,32806753,2018-12-08 05:09:11,Video,@stephencurry30 signs his #NBAKicks & gifts them to fans postgame! #ThisIsWhyWePlay,83,1,Saturday,0,12,5,Night,0.2727272727272727,['@stephencurry30 '],0,1,1,0,['#NBAKicks '],True,2018-12-08,15
783273,32806753,2018-12-08 05:06:32,Video,?? @giannis_an34 ??,19,1,Saturday,0,12,5,Night,1.0,['@giannis_an34 '],0,1,0,0,[],False,2018-12-08,15
706324,32806753,2018-12-08 04:45:27,Video,@stephencurry30 gets to his spot!,33,1,Saturday,0,12,4,Night,0.2,['@stephencurry30 '],0,1,1,0,[],False,2018-12-08,15
712939,32806753,2018-12-08 03:37:40,Video,?? @bam1of1 ??,14,1,Saturday,0,12,3,Night,1.0,['@bam1of1 '],0,1,0,0,[],False,2018-12-08,15
598733,32806753,2018-12-08 03:31:37,Video,@wendellcarterjr protects the paint for the @chicagobulls!!,59,2,Saturday,0,12,3,Night,0.2857142857142857,['@wendellcarterjr '],0,1,0,0,[],False,2018-12-08,15
719515,32806753,2018-12-08 03:03:23,Video,Kawhi Leonard with the left!,28,0,Saturday,0,12,3,Night,0.0,[],0,0,0,0,[],False,2018-12-08,15
684340,32806753,2018-12-08 02:48:26,Video,"GAMETIME on ESPN, as the 16-7 @bucks take on the 17-9 @warriors!",64,2,Saturday,0,12,2,Night,0.16666666666666666,['@bucks '],1,0,0,0,[],False,2018-12-08,15
807507,32806753,2018-12-08 02:43:22,Video,@zos save sets up the @kingjames triple!,41,2,Saturday,0,12,2,Night,0.2857142857142857,['@kingjames '],0,1,1,0,[],False,2018-12-08,15
719515,32806753,2018-12-08 02:09:30,Video,Kemba gets into the lane off the dribble!,41,0,Saturday,0,12,2,Night,0.0,[],0,0,0,0,[],False,2018-12-08,15
546172,32806753,2018-12-08 01:58:21,Video,@qcook323 & @jbell get loose pregame in Milwaukee! (9:30pm/et @nbaonespn),73,3,Saturday,0,12,1,Night,0.3,"['@qcook323 ', '@jbell ']",0,1,0,0,[],False,2018-12-08,15
656352,32806753,2018-12-08 01:38:01,Video,@boogiecousins gets up shots during his rehab in Milwaukee.,59,1,Saturday,0,12,1,Night,0.1111111111111111,['@boogiecousins '],0,1,0,0,[],False,2018-12-08,15
624264,32806753,2018-12-08 01:07:53,Video,Birthday yesterday. Game day tonight. @giannis_an34 hits the floor for tonights action against the @warriors. (9:30pm/et @nbaonespn),133,3,Saturday,0,12,1,Night,0.17647058823529413,['@giannis_an34 '],0,1,0,0,[],False,2018-12-08,15
598733,32806753,2018-12-08 00:52:10,Video,Classic @_tonyparker09 in transition for the @hornets!,54,2,Saturday,0,12,0,Night,0.2857142857142857,['@_tonyparker09 '],0,1,0,0,[],False,2018-12-08,15
379038,32806753,2018-12-08 00:05:48,Photo,#NBAKicks from Detroit for @jimmybutler on ESPN!,48,1,Saturday,0,12,0,Night,0.2857142857142857,['@jimmybutler '],0,1,0,0,['#NBAKicks '],True,2018-12-08,15
504574,32806753,2018-12-07 22:38:54,Video,"Averaging a team-high 24.9 PPG, @blakegriffin23 gets loose for @detroitpistons ahead of tonights ESPN action vs. @sixers (7pm/et).",131,3,Friday,0,12,22,Evening,0.16666666666666666,"['@blakegriffin23 ', '@detroitpistons ', '@sixers ']",1,1,0,0,[],False,2018-12-07,11
734888,32806753,2018-12-07 17:16:50,Video,"Jimmy G. Buckets, the G stands for GETS! ...
??: SIXERS/PISTONS
?: 7:00pm/et
??: ESPN",85,0,Friday,0,12,17,Afternoon,0.16666666666666666,[],0,0,0,0,[],False,2018-12-07,11
678980,32778066,2018-12-07 06:43:50,Video,@spidadmitchell got em! #TeamIsEverything,42,1,Friday,0,12,6,Morning,0.5,['@spidadmitchell '],0,1,0,0,[],False,2018-12-07,11
397487,32778066,2018-12-07 06:11:29,Album,"The @celtics, @trailblazers & @utahjazz are each victorious Thursday night!",75,3,Friday,0,12,6,Morning,0.3,"['@trailblazers ', '@utahjazz ']",1,0,0,0,[],False,2018-12-07,11
614364,32778066,2018-12-07 05:30:24,Video,@daanteee wraps it around to @_dfavors15!,41,2,Friday,0,12,5,Night,0.3333333333333333,['@daanteee '],0,1,0,0,[],False,2018-12-07,11
805696,32778066,2018-12-07 03:31:46,Video,?@kyrieirving gives his sneakers to a young fan after the @celtics win their 4th in a row! #ThisIsWhyWePlay ?,109,2,Friday,0,12,3,Night,0.10526315789473684,"['@kyrieirving ', '@celtics ']",1,1,1,0,['#ThisIsWhyWePlay '],True,2018-12-07,11
599154,32778066,2018-12-07 02:58:34,Video,@spidadmitchell & @jharden13 get loose for tonights @nbaontnt action in Utah!,78,3,Friday,0,12,2,Night,0.2727272727272727,"['@spidadmitchell ', '@jharden13 ', '@nbaontnt ']",0,1,0,0,[],False,2018-12-07,11
712952,32778066,2018-12-07 01:38:28,Video,Everyone touches it! (??: @nbaontnt),36,1,Friday,0,12,1,Night,0.4,[],0,0,0,0,[],False,2018-12-07,11
546182,32778066,2018-12-07 01:08:41,Video,@timmyjr10 & the @nyknicks get loose pregame @nbaontnt!,55,3,Friday,0,12,1,Night,0.375,"['@timmyjr10 ', '@nyknicks ']",1,1,0,0,[],False,2018-12-07,11
546182,32778066,2018-12-07 00:54:42,Video,@cp3 hits the floor early for tonights @houstonrockets action in Utah (10:30pm/et @nbaontnt)!,94,3,Friday,0,12,0,Night,0.23076923076923078,"['@cp3 ', '@houstonrockets ']",1,1,0,0,[],False,2018-12-07,11
661017,32778066,2018-12-07 00:26:32,Video,???? This young fan couldnt stop smiling after receiving an autograph from @nbagleague #2WayPlayer @iso_zo! #ThisIsWhyWePlay,125,2,Friday,0,12,0,Night,0.3125,['@nbagleague '],0,1,0,0,['#2WayPlayer '],True,2018-12-07,11
536505,32778066,2018-12-06 22:24:21,Video,"Ahead of tonights @utahjazz action, @spidadmitchell recounts his crazy putback from the 2018 #NBAPlayoffs! ...
??: ROCKETS/JAZZ
?: 10:30pm/et
??: @nbaontnt",156,3,Thursday,0,12,22,Evening,0.3333333333333333,"['@utahjazz ', '@spidadmitchell ']",1,1,0,0,[],False,2018-12-06,21
611319,32778066,2018-12-06 18:59:10,Video,We celebrate @giannis_an34s 24th birthday with his most VICIOUS SLAMS!! #NBABDAY,81,1,Thursday,0,12,18,Evening,0.18181818181818182,[],0,0,0,0,[],False,2018-12-06,21
333972,32778066,2018-12-06 14:23:14,Photo,Join us in wishing @giannis_an34 of the @bucks a HAPPY 24th BIRTHDAY! #NBABDAY,78,2,Thursday,0,12,14,Afternoon,0.23076923076923078,"['@giannis_an34 ', '@bucks ']",1,1,0,0,[],False,2018-12-06,21
828603,32743375,2018-12-06 06:21:36,Video,@kingjames 42p/6a/5r leads @lakers to 4th straight W!,54,2,Thursday,0,12,6,Morning,0.25,['@lakers '],1,0,0,0,[],False,2018-12-06,21
452909,32743375,2018-12-06 06:19:46,Album,20 teams in action... 10 winners Wednesday night!,49,0,Thursday,0,12,6,Morning,0.0,[],0,0,0,0,[],False,2018-12-06,21
908343,32743375,2018-12-06 05:55:00,Video,@kingjames powers down the lane for the SLAM!,45,1,Thursday,0,12,5,Night,0.125,['@kingjames '],0,1,1,0,[],False,2018-12-06,21
598755,32743375,2018-12-06 04:08:52,Video,@zo takes it STRONG for the @lakers SLAM!,41,2,Thursday,0,12,4,Night,0.25,"['@zo ', '@lakers ']",1,1,0,0,[],False,2018-12-06,21
598755,32743375,2018-12-06 03:55:29,Video,@ygtrece puts up 47 (25 in the 4th) to lead the @okcthunder 23-point comeback!,78,2,Thursday,0,12,3,Night,0.14285714285714285,"['@ygtrece ', '@okcthunder ']",1,1,0,1,[],False,2018-12-06,21
409715,32743375,2018-12-06 03:15:41,Photo,??,2,0,Thursday,0,12,3,Night,1.0,[],0,0,0,0,[],False,2018-12-06,21
598755,32743375,2018-12-06 03:10:49,Video,@ygtreces clutch triple puts the @okcthunder up!,49,2,Thursday,0,12,3,Night,0.2857142857142857,['@okcthunder '],1,0,0,1,[],False,2018-12-06,21
598755,32743375,2018-12-06 02:56:19,Video,@russwest44 finds @ygtrece up top for the SLAM!,47,2,Thursday,0,12,2,Night,0.25,"['@russwest44 ', '@ygtrece ']",0,1,0,0,[],False,2018-12-06,21
736470,32743375,2018-12-06 02:53:52,Video,@stephencurry30 puts up 42p/9r/7a for the @warriors in Cleveland!,65,2,Thursday,0,12,2,Night,0.2222222222222222,"['@stephencurry30 ', '@warriors ']",1,1,1,0,[],False,2018-12-06,21
656376,32743375,2018-12-06 02:35:06,Video,@youngheirgordon follows up the miss with a reverse!!,53,1,Thursday,0,12,2,Night,0.125,['@youngheirgordon '],0,1,0,0,[],False,2018-12-06,21
337041,32743375,2018-12-06 02:19:12,Photo,Congrats to @russwest44 of the @okcthunder for moving up to 3rd on the all-time TRIPLE-DOUBLES list! #ThisIsWhyWePlay,117,2,Thursday,0,12,2,Night,0.17647058823529413,"['@russwest44 ', '@okcthunder ']",1,1,0,1,[],False,2018-12-06,21
650376,32743375,2018-12-06 02:18:47,Video,@mac11 floats in the triple to beat the ?? for the @memgrizz!!,62,2,Thursday,0,12,2,Night,0.25,['@mac11 '],0,1,0,0,[],False,2018-12-06,21
372349,32743375,2018-12-06 02:06:04,Photo,?? @russwest44,14,1,Thursday,0,12,2,Night,1.0,[],0,0,0,0,[],False,2018-12-06,21
278368,32743375,2018-12-06 01:49:10,Photo,@hoophall member @tmac213 on hand for @raptors vs. @sixers. #TorontoAllAccess,77,4,Thursday,0,12,1,Night,0.5,"['@hoophall ', '@tmac213 ', '@raptors ']",1,1,0,0,[],False,2018-12-06,21
656376,32743375,2018-12-06 01:48:53,Video,@giannis_an34 throws it DOWN off the dribble!,45,1,Thursday,0,12,1,Night,0.14285714285714285,['@giannis_an34 '],0,1,0,0,[],False,2018-12-06,21
650376,32743375,2018-12-06 01:41:37,Video,@bensimmons gets into the lane to set up @jimmybutler! (??: ESPN),65,2,Thursday,0,12,1,Night,0.2727272727272727,['@bensimmons '],0,1,0,0,[],False,2018-12-06,21
